MJD GSC_ch1 GSC_ch1_e GSC_ch2 GSC_ch2_e GSC_ch3 GSC_ch3_e BAT_ch1 BAT_ch1_e	BAT_ch2 BAT_ch2_e BAT_ch3 BAT_ch3_e BAT_ch4 BAT_ch4_e HR HR_e
56513.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000454 0.000076  0.000348 0.000076  0.000139 0.000061 -0.000061 0.000036 		-100.000000    0.000000
56514.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000752 0.000091  0.000558 0.000089  0.000268 0.000070 -0.000057 0.000039 		-100.000000    0.000000
56515.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000229 0.000083  0.000367 0.000081  0.000231 0.000065 -0.000052 0.000036 		-100.000000    0.000000
56516.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000733 0.000085  0.000501 0.000084  0.000280 0.000066 -0.000041 0.000037 		-100.000000    0.000000
56517.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000404 0.000101  0.000417 0.000099  0.000087 0.000079 -0.000093 0.000044 		-100.000000    0.000000
56518.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000609 0.000135  0.000412 0.000140  0.000353 0.000115  0.000110 0.000077 		-100.000000    0.000000
56519.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000510 0.000071  0.000392 0.000074  0.000134 0.000060  0.000013 0.000040 		-100.000000    0.000000
56520.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000224 0.000077  0.000284 0.000075  0.000040 0.000059 -0.000031 0.000033 		-100.000000    0.000000
56521.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000247 0.000100  0.000345 0.000106  0.000102 0.000089 -0.000010 0.000058 		-100.000000    0.000000
56522.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000359 0.000104  0.000320 0.000107  0.000235 0.000085 -0.000011 0.000053 		-100.000000    0.000000
56523.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000667 0.000093  0.000368 0.000094  0.000337 0.000077 -0.000122 0.000045 		-100.000000    0.000000
56524.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000563 0.000051  0.000445 0.000054  0.000304 0.000045  0.000005 0.000030 		-100.000000    0.000000
56525.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56526.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.001183 0.000359  0.000778 0.000366  0.000216 0.000307 -0.000097 0.000190 		-100.000000    0.000000
56527.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000813 0.000648  0.000435 0.000692 -0.000318 0.000583  0.000157 0.000382 		-100.000000    0.000000
56528.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000281 0.000159  0.000260 0.000153  0.000215 0.000123 -0.000124 0.000069 		-100.000000    0.000000
56529.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56530.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56531.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.001162 0.000373  0.000760 0.000379  0.000323 0.000307 -0.000157 0.000192 		-100.000000    0.000000
56532.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56533.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000971 0.000130  0.000441 0.000129  0.000254 0.000108  0.000168 0.000067 		-100.000000    0.000000
56534.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56535.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56536.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000669 0.000096  0.000477 0.000089  0.000227 0.000070 -0.000000 0.000038 		-100.000000    0.000000
56537.5  0.030 0.017  0.034 0.017 -0.009 0.022 		 0.000410 0.000098  0.000600 0.000091  0.000169 0.000072  0.000016 0.000038 		   0.005599    0.003896
56538.5  0.035 0.011  0.045 0.012 -0.008 0.014 		 0.000467 0.000088  0.000518 0.000086  0.000308 0.000069 -0.000023 0.000041 		   0.008682    0.003387
56539.5  0.062 0.012  0.060 0.011  0.007 0.013 		 0.000586 0.000046  0.000332 0.000048  0.000148 0.000040  0.000056 0.000031 		   0.002377    0.000781
56540.5  0.036 0.010  0.046 0.011 -0.015 0.012 		 0.000498 0.000045  0.000443 0.000046  0.000205 0.000038  0.000063 0.000028 		   0.005637    0.001930
56541.5  0.053 0.010  0.060 0.010  0.022 0.012 		 0.000467 0.000067  0.000596 0.000069  0.000368 0.000057  0.000020 0.000038 		   0.006978    0.001734
56542.5  0.039 0.010  0.034 0.010  0.000 0.011 		 0.000517 0.000051  0.000391 0.000053  0.000264 0.000044 -0.000059 0.000033 		   0.006686    0.001977
56543.5  0.041 0.009  0.038 0.010  0.003 0.012 		 0.000509 0.000072  0.000512 0.000074  0.000272 0.000060 -0.000037 0.000040 		   0.006650    0.002103
56544.5  0.034 0.009  0.033 0.010  0.018 0.011 		 0.000481 0.000068  0.000539 0.000069  0.000156 0.000056 -0.000014 0.000036 		   0.004625    0.002089
56545.5  0.036 0.009  0.045 0.009  0.023 0.012 		 0.000582 0.000058  0.000312 0.000058  0.000279 0.000047  0.000008 0.000031 		   0.007665    0.002384
56546.5  0.075 0.011  0.045 0.010  0.011 0.011 		 0.000652 0.000050  0.000517 0.000052  0.000206 0.000043  0.000032 0.000031 		   0.002755    0.000708
56547.5  0.047 0.011  0.057 0.011  0.007 0.013 		 0.000477 0.000039  0.000471 0.000041  0.000283 0.000034  0.000011 0.000026 		   0.006030    0.001532
56548.5  0.084 0.024  0.062 0.020 -0.011 0.027 		 0.000465 0.000038  0.000423 0.000039  0.000286 0.000033 -0.000008 0.000025 		   0.003427    0.001046
56549.5  0.032 0.008  0.050 0.008  0.005 0.011 		 0.000666 0.000128  0.000476 0.000123  0.000385 0.000095 -0.000012 0.000056 		   0.011960    0.004094
56550.5  0.046 0.008  0.039 0.008  0.014 0.011 		 0.000450 0.000070  0.000443 0.000073  0.000239 0.000059 -0.000010 0.000040 		   0.005215    0.001594
56551.5  0.045 0.008  0.044 0.008  0.014 0.011 		 0.000383 0.000077  0.000359 0.000074  0.000296 0.000058  0.000101 0.000035 		   0.006599    0.001795
56552.5  0.053 0.008  0.047 0.008  0.022 0.011 		 0.000641 0.000101  0.000453 0.000100  0.000180 0.000079  0.000024 0.000051 		   0.003424    0.001597
56553.5  0.055 0.009  0.057 0.010  0.011 0.013 		 0.000376 0.000074  0.000466 0.000076  0.000209 0.000062  0.000067 0.000043 		   0.003773    0.001286
56554.5  0.055 0.010  0.048 0.009  0.011 0.013 		 0.000436 0.000073  0.000238 0.000074  0.000195 0.000059  0.000016 0.000038 		   0.003535    0.001239
56555.5  0.051 0.009  0.040 0.008  0.012 0.010 		 0.000480 0.000075  0.000375 0.000077  0.000345 0.000063  0.000032 0.000042 		   0.006736    0.001722
56556.5  0.042 0.008  0.041 0.007  0.020 0.010 		 0.000655 0.000152  0.000916 0.000158  0.000418 0.000128  0.000112 0.000095 		   0.010026    0.003636
56557.5  0.059 0.009  0.028 0.007  0.000 0.010 		 0.000670 0.000103  0.000548 0.000102  0.000108 0.000081  0.000043 0.000053 		   0.001850    0.001418
56558.5  0.050 0.008  0.056 0.007  0.003 0.009 		 0.000637 0.000099  0.000396 0.000100  0.000175 0.000082 -0.000011 0.000055 		   0.003538    0.001760
56559.5  0.058 0.009  0.035 0.007  0.007 0.009 		 0.000877 0.000127  0.000730 0.000122  0.000445 0.000096 -0.000019 0.000057 		   0.007698    0.002020
56560.5  0.052 0.009  0.052 0.008  0.013 0.010 		 0.000659 0.000271  0.000858 0.000263  0.000362 0.000203  0.000071 0.000119 		   0.006957    0.004081
56561.5  0.045 0.010  0.052 0.009  0.022 0.011 		 0.000310 0.000119  0.000515 0.000119  0.000166 0.000094  0.000029 0.000058 		   0.003648    0.002221
56562.5  0.039 0.008  0.045 0.007  0.002 0.009 		 0.000576 0.000123  0.000146 0.000134  0.000097 0.000113  0.000155 0.000083 		   0.002459    0.002911
56563.5  0.028 0.007  0.044 0.007  0.023 0.009 		 0.000457 0.000160  0.000402 0.000154  0.000082 0.000124 -0.000111 0.000076 		   0.002925    0.004447
56564.5  0.037 0.008  0.033 0.007  0.020 0.009 		 0.000435 0.000305  0.000397 0.000278  0.000129 0.000217  0.000031 0.000116 		   0.003437    0.005847
56565.5  0.044 0.008  0.041 0.007  0.026 0.010 		 0.000991 0.000124  0.000863 0.000122  0.000219 0.000096 -0.000066 0.000061 		   0.004999    0.002384
56566.5  0.040 0.008  0.044 0.007  0.004 0.010 		 0.000428 0.000138  0.000178 0.000137  0.000392 0.000110  0.000050 0.000068 		   0.009818    0.003397
56567.5  0.039 0.008  0.032 0.007 -0.005 0.011 		 0.000649 0.000071  0.000589 0.000074  0.000270 0.000060  0.000008 0.000043 		   0.007017    0.002142
56568.5  0.041 0.009  0.048 0.008 -0.001 0.011 		 0.000486 0.000099  0.000335 0.000101  0.000270 0.000082  0.000018 0.000056 		   0.006606    0.002485
56569.5  0.038 0.009  0.020 0.008 -0.007 0.012 		 0.000440 0.000164 -0.000076 0.000171  0.000075 0.000145  0.000116 0.000106 		   0.001988    0.003880
56570.5  0.053 0.010  0.052 0.009  0.014 0.013 		 0.000488 0.000137  0.000377 0.000136  0.000349 0.000108 -0.000099 0.000068 		   0.006587    0.002377
56571.5  0.036 0.008  0.052 0.008 -0.014 0.011 		 0.000604 0.000082  0.000547 0.000083  0.000165 0.000067 -0.000014 0.000046 		   0.004549    0.002080
56572.5  0.026 0.008  0.023 0.008  0.011 0.013 		 0.000689 0.000151  0.000737 0.000153  0.000387 0.000123  0.000061 0.000084 		   0.014967    0.006810
56573.5  0.078 0.016  0.048 0.015  0.044 0.022 		 0.000879 0.000099  0.000806 0.000098  0.000440 0.000080 -0.000002 0.000052 		   0.005613    0.001510
56574.5  0.026 0.029  0.058 0.027  0.031 0.039 		 0.000404 0.000172  0.000332 0.000177  0.000809 0.000147  0.000027 0.000101 		   0.031187    0.034827
56575.5  0.022 0.010  0.046 0.010  0.021 0.013 		 0.000502 0.000085  0.000192 0.000086  0.000279 0.000070 -0.000054 0.000046 		   0.012572    0.006303
56576.5  0.035 0.013  0.059 0.015 -0.006 0.017 		 0.000510 0.000071  0.000611 0.000073  0.000273 0.000061  0.000044 0.000044 		   0.007820    0.003374
56577.5  0.029 0.008  0.035 0.009  0.014 0.011 		 0.000462 0.000112  0.000445 0.000110  0.000196 0.000086  0.000103 0.000051 		   0.006656    0.003492
56578.5  0.045 0.011  0.050 0.011  0.011 0.013 		 0.000502 0.000122  0.000521 0.000129  0.000318 0.000106 -0.000287 0.000077 		   0.007043    0.002876
56579.5  0.031 0.009  0.048 0.010  0.011 0.012 		 0.000363 0.000187  0.000377 0.000198  0.000315 0.000172  0.000015 0.000135 		   0.010180    0.006373
56580.5  0.056 0.012  0.029 0.010  0.003 0.013 		 0.000545 0.000108  0.000296 0.000111  0.000022 0.000089  0.000095 0.000060 		   0.000399    0.001589
56581.5  0.019 0.009  0.039 0.010  0.014 0.013 		 0.000512 0.000099  0.000410 0.000099  0.000215 0.000081  0.000046 0.000053 		   0.011224    0.006912
56582.5  0.023 0.010  0.039 0.012  0.030 0.015 		 0.000392 0.000132  0.000331 0.000134  0.000121 0.000107 -0.000156 0.000074 		   0.005290    0.005206
56583.5  0.027 0.012  0.031 0.013  0.008 0.015 		 0.000500 0.000114  0.000587 0.000115  0.000464 0.000093 -0.000035 0.000063 		   0.017346    0.008247
56584.5  0.063 0.028  0.050 0.030  0.063 0.038 		 0.000550 0.000124  0.000389 0.000124  0.000341 0.000101 -0.000021 0.000069 		   0.005383    0.002893
56585.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000750 0.000104  0.000475 0.000106  0.000172 0.000084  0.000012 0.000056 		-100.000000    0.000000
56586.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000466 0.000113  0.000641 0.000117  0.000336 0.000098  0.000200 0.000072 		-100.000000    0.000000
56587.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000266 0.000079  0.000202 0.000079  0.000182 0.000063 -0.000076 0.000041 		-100.000000    0.000000
56588.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.001200 0.000423  0.000976 0.000403  0.000801 0.000320 -0.000080 0.000190 		-100.000000    0.000000
56589.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000728 0.000131  0.000496 0.000138  0.000312 0.000112  0.000049 0.000083 		-100.000000    0.000000
56590.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000419 0.000183  0.000171 0.000186  0.000044 0.000152  0.000075 0.000109 		-100.000000    0.000000
56591.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000286 0.000062  0.000266 0.000061  0.000264 0.000050  0.000006 0.000031 		-100.000000    0.000000
56592.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000554 0.000071  0.000321 0.000073  0.000108 0.000060  0.000067 0.000045 		-100.000000    0.000000
56593.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000556 0.000090  0.000419 0.000092  0.000338 0.000075 -0.000009 0.000057 		-100.000000    0.000000
56594.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000681 0.000114  0.000534 0.000115  0.000205 0.000094 -0.000121 0.000064 		-100.000000    0.000000
56595.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000320 0.000191  0.000181 0.000181  0.000075 0.000141 -0.000068 0.000082 		-100.000000    0.000000
56596.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000483 0.000101  0.000392 0.000106  0.000298 0.000088 -0.000030 0.000065 		-100.000000    0.000000
56597.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000630 0.000114  0.000380 0.000116  0.000240 0.000092  0.000144 0.000059 		-100.000000    0.000000
56598.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000576 0.000205  0.000577 0.000203  0.000519 0.000161  0.000107 0.000102 		-100.000000    0.000000
56599.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000348 0.000117  0.000491 0.000117  0.000150 0.000093 -0.000023 0.000060 		-100.000000    0.000000
56600.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000298 0.000137  0.000320 0.000136  0.000245 0.000109  0.000141 0.000071 		-100.000000    0.000000
56601.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000313 0.000254  0.000436 0.000252  0.000481 0.000199 -0.000078 0.000128 		-100.000000    0.000000
56602.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000805 0.000240  0.001298 0.000239  0.000436 0.000188  0.000132 0.000117 		-100.000000    0.000000
56603.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000513 0.000091  0.000379 0.000092  0.000283 0.000074  0.000009 0.000051 		-100.000000    0.000000
56604.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000210 0.000154  0.000659 0.000152  0.000475 0.000125 -0.000001 0.000083 		-100.000000    0.000000
56605.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000176 0.000185  0.000215 0.000180  0.000230 0.000142 -0.000093 0.000090 		-100.000000    0.000000
56606.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000766 0.000138  0.000532 0.000138  0.000254 0.000111 -0.000006 0.000073 		-100.000000    0.000000
56607.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000364 0.000145  0.000715 0.000145  0.000211 0.000115 -0.000074 0.000077 		-100.000000    0.000000
56608.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000568 0.000165  0.000304 0.000169  0.000116 0.000139  0.000037 0.000103 		-100.000000    0.000000
56609.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000422 0.000116  0.000321 0.000117  0.000199 0.000094  0.000065 0.000062 		-100.000000    0.000000
56610.5  0.038 0.013  0.046 0.014  0.018 0.017 		 0.000412 0.000125  0.000453 0.000130  0.000371 0.000106  0.000078 0.000073 		   0.009809    0.004471
56611.5  0.035 0.011  0.025 0.011 -0.007 0.013 		 0.000423 0.000098  0.000284 0.000101  0.000290 0.000082  0.000106 0.000058 		   0.008203    0.003435
56612.5  0.036 0.010  0.036 0.010  0.040 0.013 		 0.000272 0.000101  0.000143 0.000102  0.000318 0.000082 -0.000009 0.000055 		   0.008869    0.003407
56613.5  0.065 0.010  0.017 0.009  0.021 0.012 		 0.001105 0.000252  0.000673 0.000250 -0.000245 0.000192  0.000116 0.000120 		  -0.003778   -0.003016
56614.5  0.036 0.010  0.036 0.010  0.024 0.012 		 0.000586 0.000087  0.000735 0.000089  0.000104 0.000073 -0.000111 0.000054 		   0.002850    0.002160
56615.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000670 0.000108  0.000454 0.000109  0.000288 0.000089  0.000093 0.000062 		-100.000000    0.000000
56616.5  0.039 0.010  0.045 0.010 -0.011 0.011 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
56617.5  0.033 0.009  0.043 0.009  0.002 0.011 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
56618.5  0.035 0.010  0.066 0.010  0.034 0.012 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
56619.5  0.035 0.009  0.058 0.009  0.014 0.011 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
56620.5  0.057 0.013  0.045 0.012  0.001 0.016 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
56621.5  0.054 0.012  0.055 0.013  0.023 0.017 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
56622.5  0.038 0.009  0.056 0.009  0.030 0.012 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
56623.5  0.044 0.008  0.033 0.008  0.027 0.012 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
56624.5  0.037 0.008  0.029 0.008  0.013 0.011 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
56625.5  0.040 0.009  0.057 0.009  0.028 0.013 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
56626.5  0.036 0.011  0.035 0.011  0.001 0.015 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
56627.5  0.038 0.009  0.031 0.009  0.039 0.012 		 0.000723 0.000077  0.000343 0.000080  0.000263 0.000066 -0.000040 0.000049 		   0.006879    0.002390
56628.5  0.041 0.009  0.035 0.008  0.001 0.011 		 0.000423 0.000161  0.000447 0.000164  0.000259 0.000132 -0.000197 0.000089 		   0.006349    0.003543
56629.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000696 0.000140  0.000626 0.000139  0.000238 0.000113 -0.000067 0.000075 		-100.000000    0.000000
56630.5  0.048 0.009  0.047 0.007  0.003 0.009 		 0.001866 0.000381 -0.000078 0.000372  0.000435 0.000298 -0.000002 0.000191 		   0.009061    0.006434
56631.5  0.026 0.008  0.039 0.007  0.009 0.009 		 0.000830 0.000118  0.000545 0.000121  0.000438 0.000099  0.000201 0.000070 		   0.017137    0.006372
56632.5  0.047 0.009  0.040 0.007  0.006 0.009 		 0.000367 0.000318  0.000316 0.000310  0.000028 0.000252 -0.000329 0.000158 		   0.000590    0.005350
56633.5  0.051 0.008  0.049 0.007  0.008 0.009 		 0.000550 0.000101  0.000422 0.000107  0.000393 0.000087  0.000100 0.000064 		   0.007737    0.002135
56634.5  0.042 0.008  0.036 0.007  0.021 0.009 		 0.000509 0.000145  0.000314 0.000142  0.000348 0.000115  0.000070 0.000074 		   0.008203    0.003117
56635.5  0.055 0.008  0.041 0.007  0.014 0.009 		 0.000684 0.000114  0.000413 0.000115  0.000163 0.000093 -0.000039 0.000061 		   0.002983    0.001758
56636.5  0.016 0.007  0.031 0.007  0.011 0.009 		 0.000421 0.000119  0.000268 0.000122  0.000033 0.000101  0.000121 0.000074 		   0.002042    0.006229
56637.5  0.027 0.007  0.030 0.007  0.015 0.009 		 0.000580 0.000150  0.000502 0.000149  0.000113 0.000123 -0.000013 0.000081 		   0.004266    0.004760
56638.5  0.049 0.009  0.052 0.007 -0.008 0.010 		 0.000297 0.000197  0.000656 0.000192  0.000409 0.000155  0.000019 0.000097 		   0.008406    0.003522
56639.5  0.036 0.008  0.040 0.007  0.012 0.010 		 0.000557 0.000281 -0.000036 0.000277  0.000033 0.000220 -0.000010 0.000134 		   0.000912    0.006165
56640.5  0.059 0.009  0.055 0.008  0.015 0.011 		 0.000652 0.000234  0.000810 0.000232  0.000064 0.000186  0.000168 0.000118 		   0.001087    0.003170
56641.5  0.022 0.008  0.025 0.008  0.018 0.011 		 0.000911 0.000218  0.000904 0.000211  0.000184 0.000174 -0.000000 0.000113 		   0.008252    0.008407
56642.5  0.044 0.009  0.062 0.009  0.010 0.012 		 0.000639 0.000112  0.000663 0.000115  0.000248 0.000094  0.000046 0.000069 		   0.005582    0.002410
56643.5  0.042 0.008  0.056 0.008  0.008 0.012 		 0.000816 0.000271  0.001015 0.000270  0.000156 0.000213 -0.000020 0.000131 		   0.003700    0.005117
56644.5  0.050 0.009  0.032 0.008  0.029 0.012 		 0.000629 0.000244  0.000687 0.000241 -0.000118 0.000196  0.000072 0.000123 		  -0.002366   -0.003937
56645.5  0.068 0.012  0.059 0.011  0.007 0.016 		 0.000530 0.000088  0.000761 0.000090  0.000090 0.000073 -0.000072 0.000050 		   0.001321    0.001094
56646.5  0.043 0.010  0.038 0.010  0.026 0.014 		 0.000780 0.000193  0.001142 0.000196  0.000444 0.000160 -0.000207 0.000099 		   0.010242    0.004322
56647.5  0.044 0.010  0.037 0.010  0.032 0.013 		 0.000333 0.000143  0.000483 0.000145  0.000243 0.000118  0.000037 0.000080 		   0.005570    0.003013
56648.5  0.052 0.011  0.059 0.011  0.017 0.013 		 0.000780 0.000114  0.000691 0.000117  0.000465 0.000095  0.000063 0.000072 		   0.009028    0.002628
56649.5  0.045 0.011  0.038 0.009  0.006 0.012 		 0.000465 0.000204  0.000755 0.000195  0.000269 0.000153  0.000135 0.000091 		   0.006041    0.003729
56650.5  0.025 0.009  0.026 0.010  0.019 0.012 		 0.000626 0.000132  0.000480 0.000132  0.000475 0.000105 -0.000022 0.000071 		   0.018670    0.007843
56651.5  0.056 0.011  0.081 0.011  0.017 0.012 		 0.000619 0.000097  0.000477 0.000100  0.000052 0.000083 -0.000072 0.000062 		   0.000919    0.001480
56652.5  0.035 0.010  0.040 0.010  0.049 0.013 		 0.000442 0.000126  0.000577 0.000131 -0.000020 0.000107  0.000033 0.000078 		  -0.000581   -0.003074
56653.5  0.038 0.010  0.023 0.010  0.030 0.012 		 0.000695 0.000304  0.000467 0.000293 -0.000154 0.000233 -0.000051 0.000145 		  -0.004042   -0.006218
56654.5  0.036 0.011  0.024 0.011  0.001 0.013 		 0.000500 0.000121  0.000578 0.000123  0.000426 0.000098 -0.000116 0.000069 		   0.011809    0.004437
56655.5  0.042 0.011  0.036 0.011  0.020 0.014 		 0.000470 0.000165  0.000534 0.000166  0.000392 0.000133  0.000047 0.000089 		   0.009318    0.003969
56656.5  0.020 0.011  0.026 0.012  0.024 0.015 		 0.000467 0.000097  0.000521 0.000098  0.000238 0.000081 -0.000077 0.000056 		   0.012172    0.008271
56657.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000851 0.000128  0.000770 0.000125  0.000194 0.000100  0.000019 0.000064 		-100.000000    0.000000
56658.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56659.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56660.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56661.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56662.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56663.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56664.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56665.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56666.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56667.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56668.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56669.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56670.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56671.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56672.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56673.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56674.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56675.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56676.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56677.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56678.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000429 0.000112  0.000402 0.000110  0.000069 0.000087  0.000048 0.000057 		-100.000000    0.000000
56679.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000181 0.000234  0.000154 0.000216  0.000105 0.000165 -0.000175 0.000089 		-100.000000    0.000000
56680.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000438 0.000137  0.000265 0.000135  0.000047 0.000107  0.000002 0.000064 		-100.000000    0.000000
56681.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
56682.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000338 0.000197  0.000489 0.000187 -0.000102 0.000143 -0.000019 0.000080 		-100.000000    0.000000
56683.5  0.043 0.013  0.059 0.013 -0.010 0.016 		 0.000872 0.000189  0.000743 0.000189  0.000154 0.000153 -0.000071 0.000100 		   0.003587    0.003711
56684.5  0.068 0.012  0.070 0.012  0.007 0.013 		 0.000772 0.000139  0.000385 0.000136  0.000138 0.000107 -0.000149 0.000065 		   0.002022    0.001604
56685.5  0.025 0.010  0.044 0.011  0.034 0.013 		 0.000543 0.000211  0.000573 0.000199  0.000672 0.000153  0.000077 0.000088 		   0.027056    0.012106
